68.5285125548728 172.515038867338 1
67.6971036455845 187.42389642109 1
71.1121440756254 202.357719518503 1
62.6383155794665 136.100239364981 0
62.4762567176972 140.160658613611 1
65.0564113126271 151.113500080107 0
63.4996473404995 123.586079174951 0
73.5739718915865 199.46931903045 1
60.1298674461234 107.919315173185 0
65.9294217100738 168.090412215803 1
67.3065748410187 172.065221180016 1
61.2131714955926 98.7074925949256 0
68.46572391809 188.079276046176 1
66.3739949336111 167.784391028618 1
60.5184395451444 139.760616751574 0
67.175972358731 176.447504294775 1
71.856628833364 213.727914835904 1
69.8024643604904 173.041255909233 1
71.7422762291745 187.965355359453 1
68.1439825448122 167.29454214241 1
75.6828079116554 232.104476046529 1
73.058463097391 195.5928859972 1
68.821431782895 188.691862114076 0
74.348485150254 210.369030639573 1
65.0759669309302 149.333894318918 1
70.0972376450384 201.993728023585 1
66.6870696361505 169.207323155429 1
61.2330699227445 117.144139439547 0
68.2534867517229 179.252155716455 1
66.1390603645017 151.500754694049 0
65.962277837649 156.096074244372 0
68.5726842539187 189.126581719615 1
61.5301103880946 106.304317303014 0
68.8785526310529 182.30909810641 1
68.8908389093416 190.51348690364 1
69.6741827653077 189.525576663962 1
63.2365175403148 132.175494890553 0
61.52940407943 126.815048236298 0
63.3690037584139 131.041402692995 0
64.5974345354265 144.33032014199 0
62.0971842483706 124.410835543093 0
60.3150453482763 111.974874107803 0
70.4179702961361 190.324439626527 1
69.1422729406844 175.832446550486 1
65.6041003896816 144.508903349688 0
66.7061675880873 148.351406528819 0
72.7495261139615 212.180718812816 1
61.6943371258118 122.746494612735 0
63.4199546377084 125.962116034111 0
64.2377419661476 147.205490109169 0
58.3865759394898 102.063907340682 0
61.660227269952 120.991716643945 0
69.6965667629509 181.206639603027 1
66.0675478969365 153.056657731588 1
70.6950010426886 192.025785860003 1
69.0073899850199 170.171571447315 1
64.8034934241898 151.041999787936 0
61.3340325087736 107.44566005185 0
68.9505702951587 177.02318933412 1
65.6249209440502 168.035235364942 1
71.3169877488631 199.157694522968 1
64.9778759997047 123.699679626214 0
63.3217669379405 129.798274162533 0
65.499938492071 171.131213210522 0
69.6916891296127 190.145864881414 1
62.2574296463807 115.79739340816 0
65.4591958744903 148.636723186113 0
70.9010863653248 197.944832362141 1
66.747293134292 162.605759851958 0
73.8953152272514 208.037702066837 1
62.1121735944475 118.97932616476 0
75.3912922303323 218.604697288874 1
62.2492144489699 116.605800703524 0
65.6521564350254 165.083001212576 0
64.0629521897044 166.685112465687 1
69.6854831423461 181.936701352328 1
71.414336818034 192.573545548766 1
61.5246052888477 125.01823288843 0
64.7401256289334 147.269670454769 0
67.1197642295393 156.538354439347 0
68.793425111898 170.523536073805 1
60.8150594252685 108.708421258134 0
63.6124256935818 123.743338578239 0
69.3396673761276 181.904824008691 1
68.9334261296966 199.632935051206 1
66.429741469109 191.946488427172 1
73.6652736370644 222.528389858935 1
68.8837165079006 181.512004045444 1
64.1761633597464 129.602202769888 0
65.3883048232328 147.948674348008 0
73.6956873393538 218.415504458001 1
68.9307290750948 186.781003542819 1
59.0259533939983 116.811511736994 0
70.6162434515603 198.387752456214 1
68.164232772446 191.830234706788 1
66.4680246923346 180.463827337715 1
66.4235948239081 153.000558606447 0
69.7949870329252 182.45116816137 0
71.36206500728 189.156791331041 1
63.9197225629009 146.832640146898 0
66.4692190675672 185.692555335763 1
69.33697762557 180.23951648144 1
68.7011438011813 180.223939414464 1
63.957582696034 118.892956803453 0
61.099684522662 117.196783823799 0
70.876666835473 209.240253629637 1
68.2076337049941 184.027977160472 1
62.5477598731306 123.96516248087 0
68.6947621511413 189.742541903603 1
66.0829084373533 169.617201955091 1
65.3248696308045 145.521060613319 0
65.899989603729 159.849823425562 0
62.7434778192535 138.557941544823 0
60.8593091877939 101.173339432368 0
68.5904060416654 176.843079926229 1
73.972510658213 216.859756161093 1
64.004992575683 139.730954544129 0
66.1148750605703 157.725304075873 0
68.3010221836752 194.546079562477 1
71.6935305416969 206.940726173686 1
65.504822685682 161.745070770761 1
64.6503983040135 143.510788498396 0
75.6943140029078 235.136674227533 1
61.6195509446675 129.670580277501 0
65.2830163165886 150.781482245881 0
64.494837574551 149.402546671129 0
67.9333838365102 184.409520002429 1
67.5888398323064 150.380597436566 0
61.177417249355 119.026199791625 0
57.2330564010914 99.3712842598644 0
71.2501360815194 191.067619588993 1
61.2063035960139 127.186299549784 0
69.7900894179377 194.400735358696 1
71.3522012311905 207.891509178371 1
64.7820531296727 125.459431375893 0
65.3072621260372 158.410823212046 0
66.1111655679784 139.235028722568 0
59.3400072593782 110.183222127801 0
70.654455414249 158.781223123924 0
70.1830830586539 201.378733803205 1
71.6256009036064 179.753943802224 1
69.2467636974264 168.218019463714 0
66.0223055376785 167.378816529532 1
66.4164141686343 193.601091494664 1
65.9083497480437 137.697227865163 0
67.4102139689504 178.833361389928 1
